datetime,portfolio_value,cash,return
2022-01-03 09:30:00-05:00,100000.0,100000.0,
2022-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2022-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2022-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2022-01-07 09:30:00-05:00,100000.0,100000.0,0.0
2022-01-08 09:30:00-05:00,100000.0,119969.55993652344,0.0
2022-01-10 09:30:00-05:00,100478.91955566406,119969.55993652344,0.004789195556640591
2022-01-11 09:30:00-05:00,100242.84069824219,119969.55993652344,-0.002349536185956791
2022-01-12 09:30:00-05:00,99769.64038085938,119969.55993652344,-0.004720539782060551
2022-01-13 09:30:00-05:00,99753.5205078125,119969.55993652344,-0.00016157092463542355
2022-01-14 09:30:00-05:00,100465.91955566406,119969.55993652344,0.0071415930407765504
2022-01-15 09:30:00-05:00,100465.91955566406,119969.55993652344,0.0
2022-01-18 09:30:00-05:00,100519.4794921875,119969.55993652344,0.0005331154759775636
2022-01-19 09:30:00-05:00,100617.76025390625,119969.55993652344,0.0009777285180470052
2022-01-20 09:30:00-05:00,100667.7294921875,96075.54975891113,0.0004966244344453141
2022-01-21 09:30:00-05:00,101330.47016906738,96075.54975891113,0.006583447150571908
2022-01-22 09:30:00-05:00,138715.3502960205,114875.15965270996,0.36894016246620964
2022-01-24 09:30:00-05:00,137808.27989929199,138398.24965637206,-0.0065390772887991
2022-01-25 09:30:00-05:00,137803.51045959472,138398.24965637206,-3.460923901488222e-05
2022-01-26 09:30:00-05:00,137798.60979431152,138398.24965637206,-3.5562702770497445e-05
2022-01-27 09:30:00-05:00,137242.17012756347,110679.15053527831,-0.004038064444762068
2022-01-28 09:30:00-05:00,136798.97078674316,137566.6505352783,-0.0032293233224771623
2022-01-29 09:30:00-05:00,136798.97078674316,137566.6505352783,0.0
2022-01-31 09:30:00-05:00,136959.7315899658,137566.6505352783,0.0011751609116508188
2022-02-01 09:30:00-05:00,137137.77046936034,137566.6505352783,0.001299935954369058
2022-02-02 09:30:00-05:00,137207.6710430908,137566.6505352783,0.0005097105887841291
2022-02-03 09:30:00-05:00,136819.3599468994,137566.6505352783,-0.0028300975684475427
2022-02-04 09:30:00-05:00,136785.75957458495,137566.6505352783,-0.00024558200190016866
2022-02-05 09:30:00-05:00,136785.75957458495,137566.6505352783,0.0
2022-02-07 09:30:00-05:00,136885.9598614502,137566.6505352783,0.0007325344917252785
2022-02-08 09:30:00-05:00,136763.17961853027,137566.6505352783,-0.0008969527849619352
2022-02-09 09:30:00-05:00,136907.71099060058,137566.6505352783,0.0010568003206232746
2022-02-10 09:30:00-05:00,136854.07012145995,137566.6505352783,-0.00039180312600728406
2022-02-11 09:30:00-05:00,136880.37999694824,137566.6505352783,0.0001922476654507843
2022-02-12 09:30:00-05:00,136880.37999694824,183804.1195904541,0.0
2022-02-14 09:30:00-05:00,138207.82976501464,183804.1195904541,0.009697881961578503
2022-02-15 09:30:00-05:00,137549.65883605956,183804.1195904541,-0.0047621826496669906
2022-02-16 09:30:00-05:00,137470.98934143066,183804.1195904541,-0.0005719352217563589
2022-02-17 09:30:00-05:00,137584.68028991699,183804.1195904541,0.0008270177513887145
2022-02-18 09:30:00-05:00,138325.35988586425,183804.1195904541,0.0053834452672094635
2022-02-19 09:30:00-05:00,138325.35988586425,183804.1195904541,0.0
2022-02-22 09:30:00-05:00,139169.1197125244,183804.1195904541,0.006099820216310059
2022-02-23 09:30:00-05:00,138918.09886901855,183804.1195904541,-0.0018037107946388131
2022-02-24 09:30:00-05:00,141579.58034484863,183804.1195904541,0.019158637337381768
2022-02-25 09:30:00-05:00,140780.21050231933,159253.43987243652,-0.005646081451733731
2022-02-26 09:30:00-05:00,140780.21050231933,159253.43987243652,0.0
2022-02-28 09:30:00-05:00,140676.14992492675,159253.43987243652,-0.0007391704915149511
2022-03-01 09:30:00-05:00,140546.71950500488,159253.43987243652,-0.0009200594414259244
2022-03-02 09:30:00-05:00,140661.53008239745,159253.43987243652,0.0008168855011125853
2022-03-03 09:30:00-05:00,140313.22981994628,159253.43987243652,-0.0024761586358910126
2022-03-04 09:30:00-05:00,140688.18987243652,159253.43987243652,0.002672307187079781
2022-03-05 09:30:00-05:00,140688.18987243652,191131.8591229248,0.0
2022-03-07 09:30:00-05:00,141050.15198486327,191131.8591229248,0.0025727967127515683
2022-03-08 09:30:00-05:00,141320.0867993164,152918.7380291748,0.0019137506103650281
2022-03-09 09:30:00-05:00,139851.99776428222,189537.6169354248,-0.010388396075067252
2022-03-10 09:30:00-05:00,140246.119453125,227414.11519592284,0.0028181341356814382
2022-03-11 09:30:00-05:00,139219.42418640136,227414.11519592284,-0.007320667913858325
2022-03-12 09:30:00-05:00,139219.42418640136,227414.11519592284,0.0
2022-03-14 09:30:00-04:00,141270.78609436034,227414.11519592284,0.014734739207169945
2022-03-15 09:30:00-04:00,139181.8959576416,227414.11519592284,-0.014786426794025864
2022-03-16 09:30:00-04:00,137900.92638366699,227414.11519592284,-0.009203564624270189
2022-03-17 09:30:00-04:00,136681.83855407714,187514.11519592284,-0.008840316461675601
2022-03-18 09:30:00-04:00,136681.83855407714,187514.11519592284,0.0
2022-03-19 09:30:00-04:00,136681.83855407714,187514.11519592284,0.0
2022-03-21 09:30:00-04:00,134882.13582580566,154054.11519592284,-0.013167094818961278
2022-03-22 09:30:00-04:00,134836.98503845214,154054.11519592284,-0.0003347425296692519
