datetime,portfolio_value,cash,return
2020-01-02 09:30:00-05:00,100000.0,100000.0,
2020-01-03 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-07 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-08 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-09 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-10 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-11 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-13 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-14 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-15 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-16 09:30:00-05:00,100000.0,100000.0,0.0
2020-01-17 09:30:00-05:00,100399.464138031,50022.489753723145,0.003994641380310027
2020-01-18 09:30:00-05:00,100399.464138031,50022.489753723145,0.0
2020-01-21 09:30:00-05:00,100018.15676116943,50022.489753723145,-0.0037979025100904895
2020-01-22 09:30:00-05:00,100411.5686454773,50022.489753723145,0.003933404664187901
2020-01-23 09:30:00-05:00,100807.0,50022.489753723145,0.003938105537608427
2020-01-24 09:30:00-05:00,101973.11475372314,50022.489753723145,0.01156779542812636
2020-01-25 09:30:00-05:00,101973.11475372314,50022.489753723145,0.0
2020-01-27 09:30:00-05:00,97501.12448768615,97501.12448768615,-0.04385460105673311
2020-01-28 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-01-29 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-01-30 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-01-31 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-02-01 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-02-03 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-02-04 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-02-05 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
2020-02-06 09:30:00-05:00,97501.12448768615,97501.12448768615,0.0
