2024-02-07 13:19:47,032: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-07 13:19:47,964: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-07 13:19:47,965: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-07 13:19:47,965: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-07 13:19:47,965: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-07 13:19:47,966: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:47[0m
2024-02-07 13:19:47,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:47,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:49,422: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:49[0m
2024-02-07 13:19:49,429: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:49,429: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-07 13:19:49,430: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:49[0m
2024-02-07 13:19:49,430: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:49,434: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:49,902: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:49[0m
2024-02-07 13:19:49,905: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:49,905: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-07 13:19:49,906: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-07 13:19:49,907: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-07 13:19:49,908: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-07 13:19:49,908: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-07 13:19:49,908: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-07 13:19:49,909: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-07 13:19:49,909: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-07 13:19:49,909: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-07 13:19:49,911: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:49[0m
2024-02-07 13:19:49,911: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:49,913: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:50,413: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:50[0m
2024-02-07 13:19:50,417: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:50,417: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-07 13:19:50,417: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:50[0m
2024-02-07 13:19:50,418: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:50,418: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:50,780: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:50[0m
2024-02-07 13:19:50,781: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:50,781: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-07 13:19:50,781: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:50[0m
2024-02-07 13:19:50,782: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:50,864: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:51,284: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:51[0m
2024-02-07 13:19:51,285: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:51,285: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-07 13:19:51,286: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:51[0m
2024-02-07 13:19:51,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:51,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:51,993: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:51[0m
2024-02-07 13:19:51,997: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:51,998: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-07 13:19:51,999: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:51[0m
2024-02-07 13:19:51,999: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:52,001: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:52,771: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:52[0m
2024-02-07 13:19:52,777: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:52,777: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-07 13:19:52,778: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-07 13:19:52,779: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-07 13:19:52,779: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-07 13:19:52,779: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-07 13:19:52,780: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-07 13:19:52,780: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-07 13:19:52,781: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-07 13:19:52,781: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-07 13:19:52,781: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:52[0m
2024-02-07 13:19:52,781: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:52,782: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:53,985: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:53[0m
2024-02-07 13:19:54,289: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:54,289: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-02-07 13:19:54,289: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:54[0m
2024-02-07 13:19:54,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:54,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:54,805: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:54[0m
2024-02-07 13:19:55,081: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:55,084: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-02-07 13:19:55,086: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:55[0m
2024-02-07 13:19:55,086: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:55,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:55,647: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:55[0m
2024-02-07 13:19:55,648: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:55,648: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-02-07 13:19:55,649: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:55[0m
2024-02-07 13:19:55,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:55,650: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:56,002: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:56[0m
2024-02-07 13:19:56,003: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:56,003: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-02-07 13:19:56,004: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:56[0m
2024-02-07 13:19:56,004: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:56,005: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:56,391: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:56[0m
2024-02-07 13:19:56,392: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:56,393: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-02-07 13:19:56,393: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-07 13:19:56,394: root: INFO: Current backtesting datetime 2020-01-18 09:25:00-05:00
2024-02-07 13:19:56,394: root: INFO: Current backtesting datetime 2020-01-18 09:25:00-05:00
2024-02-07 13:19:56,394: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-07 13:19:56,395: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-02-07 13:19:56,395: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-07 13:19:56,395: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-02-07 13:19:56,395: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-07 13:19:56,396: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:56[0m
2024-02-07 13:19:56,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:56,397: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:56,634: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-07 13:19:56[0m
2024-02-07 13:19:56,642: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-07 13:19:56,643: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-02-07 13:19:56,644: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-07 13:19:56[0m
2024-02-07 13:19:56,646: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-07 13:19:56,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
