datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-07 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-09 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-10 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-11 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-12 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-13 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-14 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-17 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-18 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-19 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-20 09:30:00-05:00,99962.25894165039,119857.35925292969,-0.0003774105834960517
2023-01-21 09:30:00-05:00,99962.25894165039,119857.35925292969,0.0
2023-01-23 09:30:00-05:00,99624.63919067383,119857.35925292969,-0.0033774722035206928
2023-01-24 09:30:00-05:00,99514.47900390625,119857.35925292969,-0.001105752428942175
2023-01-25 09:30:00-05:00,99663.9086303711,119857.35925292969,0.0015015867837582242
2023-01-26 09:30:00-05:00,99297.72900390625,119857.35925292969,-0.0036741447480542755
2023-01-27 09:30:00-05:00,99270.69906616211,119857.35925292969,-0.0002722110365995789
2023-01-28 09:30:00-05:00,99270.69906616211,119857.35925292969,0.0
2023-01-30 09:30:00-05:00,99314.55987548828,119857.35925292969,0.00044183036624878547
2023-01-31 09:30:00-05:00,99399.72900390625,119857.35925292969,0.0008575694090044994
2023-02-01 09:30:00-05:00,99191.6496887207,119857.35925292969,-0.002093358978648374
2023-02-02 09:30:00-05:00,99007.13203735351,99007.13203735351,-0.0018602135557401756
2023-02-03 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-04 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-06 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-07 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-08 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-09 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-10 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-11 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-13 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-14 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-15 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-16 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-17 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-18 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-21 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-22 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-23 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-24 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-25 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-27 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
2023-02-28 09:30:00-05:00,99007.13203735351,99007.13203735351,0.0
