datetime,portfolio_value,cash,return
2021-01-04 09:30:00-05:00,100000.0,100000.0,
2021-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-07 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-08 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-09 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-11 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-12 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-13 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-14 09:30:00-05:00,100000.0,100000.0,0.0
2021-01-15 09:30:00-05:00,100205.10974121094,120171.2698059082,0.002051097412109293
2021-01-16 09:30:00-05:00,100205.10974121094,120171.2698059082,0.0
2021-01-19 09:30:00-05:00,100119.25,120171.2698059082,-0.0008568399499054857
2021-01-20 09:30:00-05:00,99972.44058227539,120171.2698059082,-0.0014663455601655606
2021-01-21 09:30:00-05:00,99793.30032348633,120171.2698059082,-0.0017918964241113722
2021-01-22 09:30:00-05:00,99912.0198059082,120171.2698059082,0.0011896538348470376
2021-01-23 09:30:00-05:00,99912.0198059082,120171.2698059082,0.0
2021-01-25 09:30:00-05:00,99836.75909423828,120171.2698059082,-0.0007532698449708164
2021-01-26 09:30:00-05:00,99744.5396118164,120171.2698059082,-0.0009237026848480934
2021-01-27 09:30:00-05:00,100019.60974121094,120171.2698059082,0.0027577462432033517
2021-01-28 09:30:00-05:00,100224.19058227539,120171.2698059082,0.002045407311564107
2021-01-29 09:30:00-05:00,100262.87954711914,120171.2698059082,0.00038602421849431856
2021-01-30 09:30:00-05:00,100262.87954711914,120171.2698059082,0.0
2021-02-01 09:30:00-05:00,100364.10974121094,120171.2698059082,0.001009647783397405
2021-02-02 09:30:00-05:00,100049.82012939453,120171.2698059082,-0.003131494043306926
2021-02-03 09:30:00-05:00,99901.94967651367,120171.2698059082,-0.001477968203137392
2021-02-04 09:30:00-05:00,99874.39025878906,120171.2698059082,-0.00027586466344098337
2021-02-05 09:30:00-05:00,99596.66915893555,120171.2698059082,-0.002780703833424214
2021-02-06 09:30:00-05:00,99596.66915893555,120171.2698059082,0.0
2021-02-08 09:30:00-05:00,99539.9603881836,120171.2698059082,-0.0005693842096411439
2021-02-09 09:30:00-05:00,99521.94058227539,120171.2698059082,-0.0001810308728065202
2021-02-10 09:30:00-05:00,99388.91006469727,120171.2698059082,-0.0013366953739024634
2021-02-11 09:30:00-05:00,99435.55032348633,120171.2698059082,0.0004692702511648328
2021-02-12 09:30:00-05:00,99509.21948242188,120171.2698059082,0.0007408734471312517
2021-02-13 09:30:00-05:00,99509.21948242188,120171.2698059082,0.0
2021-02-16 09:30:00-05:00,99291.39025878906,120171.2698059082,-0.002189035596558919
2021-02-17 09:30:00-05:00,99479.00909423828,120171.2698059082,0.001889578088897892
2021-02-18 09:30:00-05:00,99523.0,120171.2698059082,0.0004422129468544256
2021-02-19 09:30:00-05:00,99676.76068115234,75368.42022705078,0.0015449763487067614
2021-02-20 09:30:00-05:00,99676.76068115234,75368.42022705078,0.0
2021-02-22 09:30:00-05:00,99366.1400756836,75368.42022705078,-0.0031162790940043594
2021-02-23 09:30:00-05:00,99217.34045410156,75368.42022705078,-0.0014974881933492723
2021-02-24 09:30:00-05:00,99320.87939453125,75368.42022705078,0.0010435569020073032
2021-02-25 09:30:00-05:00,99573.84045410156,75368.42022705078,0.0025469071670769505
2021-02-26 09:30:00-05:00,99198.12060546875,75368.42022705078,-0.003773278673589009
2021-02-27 09:30:00-05:00,99198.12060546875,75368.42022705078,0.0
2021-03-01 09:30:00-05:00,99275.0,75368.42022705078,0.0007750085794167028
2021-03-02 09:30:00-05:00,99537.26068115234,75368.42022705078,0.0026417595683942974
2021-03-03 09:30:00-05:00,99287.40075683594,75368.42022705078,-0.002510214994933202
2021-03-04 09:30:00-05:00,99004.06030273438,75368.42022705078,-0.0028537402725999916
2021-03-05 09:30:00-05:00,98956.93969726562,75368.42022705078,-0.00047594619174873287
2021-03-06 09:30:00-05:00,98956.93969726562,75368.42022705078,0.0
2021-03-08 09:30:00-05:00,99217.34045410156,75368.42022705078,0.0026314552332820096
2021-03-09 09:30:00-05:00,99291.12060546875,75368.42022705078,0.000743621538629391
2021-03-10 09:30:00-05:00,99529.20037841797,75368.42022705078,0.002397795205627995
2021-03-11 09:30:00-05:00,99686.68090820312,75368.42022705078,0.001582254546267814
2021-03-12 09:30:00-05:00,99676.76068115234,75368.42022705078,-9.951406707897625e-05
2021-03-13 09:30:00-05:00,99676.76068115234,75368.42022705078,0.0
2021-03-15 09:30:00-04:00,99986.76068115234,75368.42022705078,0.0031100529138545774
2021-03-16 09:30:00-04:00,99829.28015136719,75368.42022705078,-0.001575013818952975
2021-03-17 09:30:00-04:00,99826.18090820312,75368.42022705078,-3.104543235576962e-05
2021-03-18 09:30:00-04:00,99540.98052978516,75368.42022705078,-0.00285696974303995
2021-03-19 09:30:00-04:00,99540.98052978516,75368.42022705078,0.0
2021-03-20 09:30:00-04:00,99540.98052978516,75368.42022705078,0.0
2021-03-22 09:30:00-04:00,99666.84045410156,75368.42022705078,0.001264403099573208
2021-03-23 09:30:00-04:00,99610.42022705078,75368.42022705078,-0.0005660882475426732
2021-03-24 09:30:00-04:00,99299.18090820312,75368.42022705078,-0.003124565865079365
2021-03-25 09:30:00-04:00,99606.07977294922,75368.42022705078,0.0030906485022248464
2021-03-26 09:30:00-04:00,99606.07977294922,75368.42022705078,0.0
2021-03-27 09:30:00-04:00,99606.07977294922,75368.42022705078,0.0
2021-03-29 09:30:00-04:00,99822.46105957031,75368.42022705078,0.0021723702721192506
2021-03-30 09:30:00-04:00,99879.5,75368.42022705078,0.0005714038686708278
2021-03-31 09:30:00-04:00,100069.21984863281,75368.42022705078,0.0018994873686073444
2021-04-01 09:30:00-04:00,100069.21984863281,75368.42022705078,0.0
2021-04-02 09:30:00-04:00,100069.21984863281,75368.42022705078,0.0
2021-04-05 09:30:00-04:00,100525.54083251953,75368.42022705078,0.004560053376822193
2021-04-06 09:30:00-04:00,100518.88110351562,115538.66119384766,-6.624912384212145e-05
2021-04-07 09:30:00-04:00,100445.25146484375,115538.66119384766,-0.0007324956054380882
2021-04-08 09:30:00-04:00,100428.23065185547,115538.66119384766,-0.00016945363509035527
