2024-02-08 13:02:26,559: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-08 13:02:27,264: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-02-08 13:02:27,264: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-08 13:02:27,265: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-02-08 13:02:27,265: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-08 13:02:27,265: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:02:27[0m
2024-02-08 13:02:27,266: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:27,270: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,472: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,476: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,581: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,585: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,658: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,661: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,854: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:28,860: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,073: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,077: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,203: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:02:29[0m
2024-02-08 13:02:29,204: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:02:29,205: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-02-08 13:02:29,205: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-02-08 13:02:29,205: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:02:29[0m
2024-02-08 13:02:29,205: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,206: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,462: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,463: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,555: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,555: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,610: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,611: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,665: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,667: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,797: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:29,798: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,041: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,042: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,190: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:02:30[0m
2024-02-08 13:02:30,190: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:02:30,191: root: INFO: Current backtesting datetime 2022-01-04 16:00:00-05:00
2024-02-08 13:02:30,191: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2024-02-08 13:02:30,191: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:02:30[0m
2024-02-08 13:02:30,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,423: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,427: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,482: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,483: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,531: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,796: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:30,798: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:31,001: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:31,002: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-08 13:02:31,146: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-08 13:02:31[0m
2024-02-08 13:02:31,147: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-08 13:02:31,148: root: INFO: Current backtesting datetime 2022-01-05 16:00:00-05:00
2024-02-08 13:02:31,148: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2024-02-08 13:02:31,148: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-08 13:02:31[0m
